link,address,apartment_name,sector,price,price_sqft,super_area,bedrooms,bathroom,balcony,additional_rooms,age_possession,floor,floor_num,total_floors,furnishing_type,facing,num_parking,features,servant_room,study_room,pooja_room,store_room,luxury_score,luxury_category,parking
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tata-primanti-sector-72-gurgaon-3300-sq-ft-spid-Z80067273,"Tata Primanti
Sector 72, Gurgaon",tata primanti,sector 72,5.5,16666.7,3300.0,4,5,3,Servant Room,5 to 10 year old,12nd   of 40 Floors,12,40,Semifurnished,North-East,2 Covered,"['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,58,high,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-2864-sq-ft-spid-H80058491,"Ireo The Grand Arch
sector 58, Gurgaon",ireo the grand arch,sector 58,7.85,27409.2,2864.0,4,5,3+,Servant Room,5 to 10 year old,4th   of 29 Floors,4,29,Semifurnished,North-East,2 Covered,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,55,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1500-sq-ft-spid-B79879735,"Godrej Meridien
Sector 106, Gurgaon",godrej meridien,sector 106,1.95,10400.0,1875.0,2,2,3,,0 to 1 year old,12nd   of 34 Floors,12,34,na,North,,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Park', 'Piped-gas', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,32,medium,0
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-primus-sector-82a-gurgaon-1799-sq-ft-spid-D81318953,"DLF The Primus
Sector 82A, Gurgaon",dlf the primus,sector 82a,3.3,18343.5,1799.0,3,3,3+,,1 to 5 year old,4th   of 32 Floors,4,32,Semifurnished,na,1 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,71,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-independent-floors-sector-82-gurgaon-1390-sq-ft-spid-G81420985,"Vatika Independent Floors
Sector 82, Gurgaon",vatika independent floors,sector 82,1.75,12589.9,1390.0,3,4,3,,1 to 5 year old,1st   of 2 Floors,1,2,Semifurnished,North-East,1 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,69,high,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1245-sq-ft-spid-G80710115,"Pareena Mi Casa
Sector 68, Gurgaon",pareena mi casa,sector 68,1.6,12851.4,1245.0,2,2,3,,1 to 5 year old,12nd   of 35 Floors,12,35,Semifurnished,North-East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,44,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-spid-F79944095,"Sobha City
Sector 108, Gurgaon",sobha city,sector 108,3.48,20339.0,1711.0,3,3,2,,1 to 5 year old,5th   of 19 Floors,5,19,Unfurnished,South,1 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,68,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1711-sq-ft-spid-A79943883,"Sobha City
Sector 108, Gurgaon",sobha city,sector 108,3.4,19871.4,1711.0,3,3,3,,1 to 5 year old,5th   of 19 Floors,5,19,Unfurnished,South,1 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,68,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1483-sq-ft-spid-N81366895,"Pareena Mi Casa
Sector 68, Gurgaon",pareena mi casa,sector 68,1.69,11395.8,1483.0,3,2,3,Study Room,0 to 1 year old,17th   of 35 Floors,17,35,Semifurnished,North-East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,1,0,0,44,medium,2
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-2600-sq-ft-spid-O81510135,"Central Park Flower Valley Aqua Front Towers
Sector-33 Sohna, Gurgaon",central park flower valley aqua front towers,sector-33 sohna,3.6,13846.2,2600.0,4,4,3,Servant Room,1 to 5 year old,9th   of 11 Floors,9,11,Semifurnished,North-East,"1 Covered, 1 Open","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,0,0,49,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-central-park-flower-valley-aqua-front-towers-sector-33-sohna-gurgaon-1789-sq-ft-spid-C81509899,"Central Park Flower Valley Aqua Front Towers
Sector-33 Sohna, Gurgaon",central park flower valley aqua front towers,sector-33 sohna,2.6,14533.3,1789.0,3,3,3,,0 to 1 year old,5th   of 11 Floors,5,11,Semifurnished,North-East,1 Covered,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,52,high,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1483-sq-ft-spid-Y81312153,"Pareena Mi Casa
Sector 68, Gurgaon",pareena mi casa,sector 68,1.76,11867.8,1483.0,3,2,3,Others,0 to 1 year old,12nd   of 35 Floors,12,35,Unfurnished,East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,44,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1999-sq-ft-spid-J81333639,"Pareena Mi Casa
Sector 68, Gurgaon",pareena mi casa,sector 68,2.55,12756.4,1999.0,3,4,3+,Servant Room,0 to 1 year old,15th   of 35 Floors,15,35,Semifurnished,East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",1,0,0,0,44,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashiana-anmol-sohna-gurgaon-1527-sq-ft-spid-X81396981,"Ashiana Anmol
Sohna, Gurgaon",ashiana anmol,sohna,1.7,11132.9,1527.0,3,3,2,,1 to 5 year old,4th   of 14 Floors,4,14,Semifurnished,East,1 Covered,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Piped-gas', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,36,medium,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pareena-mi-casa-sector-68-gurgaon-1245-sq-ft-spid-L81172919,"Pareena Mi Casa
Sector 68, Gurgaon",pareena mi casa,sector 68,1.5,12048.2,1245.0,2,2,3,Others,0 to 1 year old,15th   of 35 Floors,15,35,Semifurnished,North,1 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,70,high,1
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-central-park-resorts-tikri-gurgaon-1418-sq-ft-spid-I80875299,"Central Park Resorts
Tikri, Gurgaon",central park resorts,tikri,3.78,26657.3,1418.0,2,2,3,Others,5 to 10 year old,4th   of 17 Floors,4,17,Semifurnished,North-West,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",0,0,0,0,40,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-skyon-sector-60-gurgaon-2403-sq-ft-spid-S80422025,"Ireo Skyon
Sector 60, Gurgaon",ireo skyon,sector 60,3.9,16229.7,2403.0,3,3,3,"Pooja Room,Servant Room",1 to 5 year old,11st   of 39 Floors,11,39,Semifurnished,North-East,"1 Covered, 1 Open","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,1,0,71,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-sohna-gurgaon-1210-sq-ft-spid-P81396589,"Signature Global Park
Sohna, Gurgaon",signature global park,sohna,1.2,7933.9,1512.5,3,2,3,,1 to 5 year old,4th   of 4 Floors,4,4,Unfurnished,East,1 Covered,"['Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,23,medium,1
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-nirvana-country-gurgaon-2605-sq-ft-spid-R80488387,"The Close North
Nirvana Country, Gurgaon",the close north,nirvana country,4.4,16890.6,2605.0,3,3,3,Servant Room,5 to 10 year old,6th   of 18 Floors,6,18,Semifurnished,East,2 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,71,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bptp-freedom-park-life-sector-57-gurgaon-2293-sq-ft-spid-L80460739,"BPTP Freedom Park Life
Sector 57, Gurgaon",bptp freedom park life,sector 57,3.33,14522.5,2293.0,3,4,3+,Servant Room,5 to 10 year old,16th   of 18 Floors,16,18,Semifurnished,North,2 Covered,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,71,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1514-sq-ft-spid-A80289591,"M3M Heights
Sector 65, Gurgaon",m3m heights,sector 65,2.8,14795.2,1892.5,2,2,3,,0 to 1 year old,33rd   of 34 Floors,33,34,Semifurnished,North-East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'High Ceiling Height', 'False Ceiling Lighting', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",0,0,0,0,50,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-2054-sq-ft-spid-C80289961,"M3M Heights
Sector 65, Gurgaon",m3m heights,sector 65,3.75,18257.1,2054.0,3,4,2,Servant Room,0 to 1 year old,19th   of 34 Floors,19,34,Semifurnished,North-East,2 Covered,"['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,43,medium,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-1430-sq-ft-spid-L81332861,"Vatika The Seven Lamps
Sector 82, Gurgaon",vatika the seven lamps,sector 82,1.5,10489.5,1430.0,2,2,2,Study Room,1 to 5 year old,6th   of 16 Floors,6,16,Semifurnished,East,"1 Covered, 1 Open","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,1,0,0,52,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-1300-sq-ft-spid-I81172535,"Vatika The Seven Lamps
Sector 82, Gurgaon",vatika the seven lamps,sector 82,1.39,10692.3,1300.0,2,2,2,,1 to 5 year old,10th   of 16 Floors,10,16,Semifurnished,West,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,0,0,0,55,high,2
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-1430-sq-ft-spid-G81173025,"Vatika The Seven Lamps
Sector 82, Gurgaon",vatika the seven lamps,sector 82,1.55,10839.2,1430.0,2,2,2,Study Room,1 to 5 year old,10th   of 16 Floors,10,16,Semifurnished,North,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,1,0,0,55,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-1880-sq-ft-spid-S81172255,"Vatika The Seven Lamps
Sector 82, Gurgaon",vatika the seven lamps,sector 82,2.15,11436.2,1880.0,3,3,3,Study Room,1 to 5 year old,14th   of 16 Floors,14,16,Semifurnished,West,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",0,1,0,0,54,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vatika-the-seven-lamps-sector-82-gurgaon-2160-sq-ft-spid-L81172429,"Vatika The Seven Lamps
Sector 82, Gurgaon",vatika the seven lamps,sector 82,2.29,10601.9,2160.0,3,3,3,"Study Room,Servant Room,Store Room",1 to 5 year old,2nd   of 16 Floors,2,16,Semifurnished,South,"1 Covered, 1 Open","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,1,0,1,53,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-corridors-sector-67a-gurgaon-1920-sq-ft-r12-spid-N45902441,"Ireo The Corridors
Sector 67A, Gurgaon",ireo the corridors,sector 67a,2.55,13281.2,1920.0,3,4,2,"Servant Room,Others",1 to 5 year old,3rd   of 9 Floors,3,9,Semifurnished,East,2 Covered,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",1,0,0,0,49,medium,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-express-heights-sector-99-gurgaon-2150-sq-ft-spid-E81275883,"Pareena Express Heights
Sector 99, Gurgaon",pareena express heights,sector 99,2.07,9627.9,2150.0,3,3,1,Servant Room,1 to 5 year old,7th   of 14 Floors,7,14,Semifurnished,South-West,"1 Covered, 1 Open","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,67,high,2
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-pareena-express-heights-sector-99-gurgaon-1970-sq-ft-spid-U81394929,"Pareena Express Heights
Sector 99, Gurgaon",pareena express heights,sector 99,1.82,9238.6,1970.0,3,4,2,Servant Room,1 to 5 year old,7th   of 14 Floors,7,14,Semifurnished,South-West,"1 Covered, 1 Open","['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",1,0,0,0,61,high,2
